OBJECTID,insar_velocity_mm_yr,insar_coherence,insar_reliable,insar_incidence_deg,insar_vertical_mm_yr,insar_velocity_gradient,insar_gradient_score,insar_has_data
158,4.391335882246494,0.9242942333221436,True,44.058353424072266,6.110688379973053,3.374131202697754,16.26,1
159,,,False,44.05398941040039,,,,0
160,,,False,44.05398941040039,,,,0
161,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
162,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
163,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
164,,,False,44.04799270629883,,,,0
165,,,False,44.0477409362793,,,,0
166,,,False,44.0477409362793,,,,0
167,,,False,44.0477409362793,,,,0
168,,,False,44.0477409362793,,,,0
169,,,False,44.04772186279297,,,,0
170,,,False,44.04410934448242,,,,0
171,,,False,44.04410934448242,,,,0
172,,,False,44.04804611206055,,,,0
173,,,False,44.04804611206055,,,,0
174,,,False,44.04804611206055,,,,0
175,,,False,44.04804611206055,,,,0
176,,,False,44.05192947387695,,,,0
177,,,False,44.05192947387695,,,,0
178,,,False,44.05192947387695,,,,0
179,,,False,44.05192947387695,,,,0
180,,,False,44.0556526184082,,,,0
181,,,False,44.0556526184082,,,,0
182,6.182888522744179,0.938257098197937,True,44.0512580871582,8.602662023473357,2.793020009994507,13.46,1
183,4.100658465176821,0.9289089441299438,True,44.059356689453125,5.706297877476215,2.234301805496216,10.76,1
184,6.182888522744179,0.938257098197937,True,44.0512580871582,8.602662023473357,2.793020009994507,13.46,1
185,6.182888522744179,0.938257098197937,True,44.0512580871582,8.602662023473357,2.793020009994507,13.46,1
186,6.182888522744179,0.938257098197937,True,44.0512580871582,8.602662023473357,2.793020009994507,13.46,1
187,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
188,5.661408416926861,0.9376531839370728,True,44.05540466308594,7.877643799380952,1.5744878053665161,7.59,1
189,5.312750581651926,0.953188955783844,True,44.05080032348633,7.39192438165115,0.9585444927215576,4.62,1
190,5.312750581651926,0.953188955783844,True,44.05080032348633,7.39192438165115,0.9585444927215576,4.62,1
191,5.312750581651926,0.953188955783844,True,44.05080032348633,7.39192438165115,0.9585444927215576,4.62,1
192,5.312750581651926,0.953188955783844,True,44.05080032348633,7.39192438165115,0.9585444927215576,4.62,1
193,5.312750581651926,0.953188955783844,True,44.05080032348633,7.39192438165115,0.9585444927215576,4.62,1
194,5.017065908759832,0.9547004103660583,True,44.05202102661133,6.98066578460532,2.7926743030548096,13.45,1
195,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
196,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
197,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
198,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
199,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
200,1.458745333366096,0.9510208368301392,True,44.04858016967773,2.029557165465779,0.6334013342857361,3.05,1
201,4.790331702679396,0.9544318318367004,True,44.044090270996094,6.664299049952354,2.113126754760742,10.18,1
202,4.790331702679396,0.9544318318367004,True,44.044090270996094,6.664299049952354,2.113126754760742,10.18,1
203,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
204,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
205,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
206,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
207,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
208,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
