OBJECTID,insar_velocity_mm_yr,insar_coherence,insar_reliable,insar_incidence_deg,insar_vertical_mm_yr,insar_velocity_gradient,insar_gradient_score,insar_has_data
31773,0.0,0.0,False,44.93683624267578,0.0,,,0
31774,0.0,0.0,False,44.93683624267578,0.0,,,0
31775,42.651268,0.83744174,True,43.85158157348633,59.14448791805031,,,0
31776,0.0,0.0,False,,,,,0
31777,0.0,0.0,False,,,,,0
31778,0.0,0.0,False,,,,,0
31779,0.0,0.0,False,,,,,0
31780,0.0,0.0,False,43.85603332519531,0.0,,,0
31781,0.0,0.0,False,43.85603332519531,0.0,,,0
31782,0.0,0.0,False,,,,,0
31783,0.0,0.0,False,,,,,0
31784,0.0,0.0,False,,,,,0
31785,0.0,0.0,False,,,,,0
31786,0.0,0.0,False,44.13958358764648,0.0,,,0
31787,-1.2413328,0.9531812,True,44.27450942993164,-1.7336967915395616,5.6883955001831055,27.41,1
31788,0.0,0.0,False,,,,,0
31789,-1.2413328,0.9531812,True,44.27450942993164,-1.7336967915395616,5.6883955001831055,27.41,1
31790,-1.2413328,0.9531812,True,44.27450942993164,-1.7336967915395616,5.6883955001831055,27.41,1
31791,0.0,0.0,False,,,,,0
31792,0.0,0.0,False,,,,,0
31793,0.0,0.0,False,,,,,0
31794,0.0,0.0,False,,,,,0
31795,0.0,0.0,False,,,,,0
31796,-4.731808,0.9366462,True,44.15520477294922,-6.595264126733565,,,0
31797,0.0,0.0,False,,,,,0
31798,0.0,0.0,False,,,,,0
31799,0.0,0.0,False,,,,,0
31800,-18.459066,0.94563335,True,44.345924377441406,-25.81208542234984,,,0
31801,0.0,0.0,False,,,,,0
31802,0.0,0.0,False,,,,,0
31803,-18.459066,0.94563335,True,44.345924377441406,-25.81208542234984,,,0
31804,-41.7037,0.7611106,True,44.260555267333984,-58.231291614866194,,,0
31805,-18.459066,0.94563335,True,44.345924377441406,-25.81208542234984,,,0
31806,0.0,0.0,False,44.147247314453125,0.0,,,0
31807,-9.244046,0.93033504,True,44.34978485107422,-12.927188243033806,,,0
31808,0.0,0.0,False,44.25796890258789,0.0,,,0
31809,0.0,0.0,False,,,,,0
31810,0.0,0.0,False,44.14655303955078,0.0,,,0
31811,-4.7186303,0.6953488,False,44.15695571899414,-6.57709177064914,15.433012008666992,74.35,1
31812,0.0,0.0,False,,,,,0
31813,0.0,0.0,False,44.14655303955078,0.0,,,0
31814,0.0,0.0,False,,,,,0
31815,7.8670764,0.7023503,True,44.15548324584961,10.965299005835767,23.610898971557617,100.0,1
31816,0.0,0.0,False,44.14265441894531,0.0,,,0
31817,0.0,0.0,False,,,,,0
31818,7.8670764,0.7023503,True,44.15548324584961,10.965299005835767,23.610898971557617,100.0,1
31819,0.0,0.0,False,44.14265441894531,0.0,,,0
31820,0.0,0.0,False,43.830223083496094,0.0,,,0
31821,0.0,0.0,False,43.83049774169922,0.0,,,0
31822,0.0,0.0,False,44.168643951416016,0.0,,,0
31823,0.0,0.0,False,44.168643951416016,0.0,,,0
31824,0.0,0.0,False,43.83049774169922,0.0,,,0
31825,0.0,0.0,False,44.62202072143555,0.0,,,0
31826,7.8670764,0.7023503,True,44.15548324584961,10.965299005835767,23.610898971557617,100.0,1
31827,0.0,0.0,False,44.62202072143555,0.0,,,0
31828,7.8670764,0.7023503,True,44.15548324584961,10.965299005835767,23.610898971557617,100.0,1
31829,0.0,0.0,False,44.14265441894531,0.0,,,0
31830,7.8670764,0.7023503,True,44.15548324584961,10.965299005835767,23.610898971557617,100.0,1
